ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,GOOD_REPUTATION
5142997,M,1,0,1,5,5,2,3,0,7,0,1,0,1,0,Core staff,3.0,0,X,1
5142998,M,1,0,1,5,5,2,3,0,7,0,1,0,1,0,Core staff,3.0,0,X,1
5142999,M,1,0,1,5,5,2,3,0,7,0,1,0,1,0,Core staff,3.0,0,X,1
5143000,M,1,0,1,5,5,2,3,0,7,0,1,0,1,0,Core staff,3.0,0,X,1
5143003,M,1,0,1,1,3,2,3,5,2,8,1,0,1,0,UNKOWN,3.0,0,C,1
5143004,M,1,0,1,1,3,2,3,5,2,8,1,0,1,0,UNKOWN,3.0,0,C,1
5143005,M,1,0,1,1,3,2,3,5,2,8,1,0,1,0,UNKOWN,3.0,0,C,1
5143006,M,1,0,1,1,3,2,3,5,2,8,1,0,1,0,UNKOWN,3.0,0,C,1
5143007,M,1,0,1,1,3,2,3,5,2,8,1,0,1,0,UNKOWN,3.0,0,X,1
5143008,M,1,0,1,1,3,2,3,5,2,8,1,0,1,0,UNKOWN,3.0,0,X,1
5143009,M,1,0,1,1,3,2,3,5,2,8,1,0,1,0,UNKOWN,3.0,0,0,0
5143011,M,1,0,1,1,3,2,3,5,2,8,1,0,1,0,UNKOWN,3.0,0,0,1
5143013,M,1,0,1,1,3,2,3,5,2,8,1,0,1,0,UNKOWN,3.0,-10,X,1
5143014,M,1,0,1,1,3,2,3,5,2,8,1,0,1,0,UNKOWN,3.0,0,X,1
5143015,M,0,0,0,5,3,2,3,1,5,2,1,0,0,0,Laborers,2.0,0,C,1
5143016,M,0,0,0,5,3,2,3,1,5,2,1,0,0,0,Laborers,2.0,0,0,1
5143017,M,0,0,0,5,3,2,3,1,5,2,1,0,0,0,Laborers,2.0,0,C,1
5143018,M,0,0,0,8,5,2,3,0,8,6,1,1,1,0,Laborers,2.0,0,C,1
5143019,M,0,0,0,8,5,2,3,0,8,6,1,1,1,0,Laborers,2.0,0,C,1
5143020,M,0,0,0,8,5,2,3,0,8,6,1,1,1,0,Laborers,2.0,0,C,1
5143022,M,0,0,0,8,5,2,3,0,8,6,1,1,1,0,Laborers,2.0,0,C,1
5143023,M,0,0,0,8,5,2,3,0,8,6,1,1,1,0,Laborers,2.0,0,C,1
5143024,M,0,0,0,8,5,2,3,0,8,6,1,1,1,0,Laborers,2.0,0,C,1
5143025,M,0,0,0,8,5,2,3,0,8,6,1,1,1,0,Laborers,2.0,0,0,1
5143027,M,1,0,0,7,3,2,3,5,6,7,1,0,0,0,Managers,2.0,0,0,1
5143028,M,1,0,0,7,3,2,3,5,6,7,1,0,0,0,Managers,2.0,0,X,1
5143029,M,1,0,0,7,3,2,3,5,6,7,1,0,0,0,Managers,2.0,0,C,1
5143030,M,1,0,0,7,3,2,3,5,6,7,1,0,0,0,Managers,2.0,-4,C,1
5143031,M,1,0,0,7,3,2,3,5,6,7,1,0,0,0,Managers,2.0,-21,X,1
5143032,M,1,0,0,7,3,2,3,5,6,7,1,0,0,0,Managers,2.0,0,X,1
5143033,M,0,0,0,7,3,2,1,5,2,5,1,1,1,0,Drivers,1.0,0,C,1
5143034,M,0,0,1,8,5,4,3,5,9,5,1,1,0,0,High skill tech staff,3.0,0,C,0
5143035,M,0,0,1,8,5,4,3,5,9,5,1,1,0,0,High skill tech staff,3.0,0,C,0
5143036,M,0,0,1,8,5,4,3,5,9,5,1,1,0,0,High skill tech staff,3.0,-19,X,1
5143038,M,0,0,1,8,5,4,3,5,9,5,1,1,0,0,High skill tech staff,3.0,-3,C,0
5143039,M,0,0,1,8,5,4,3,5,9,5,1,1,0,0,High skill tech staff,3.0,0,X,1
5143040,F,0,0,0,2,5,4,1,5,9,5,1,1,0,0,Accountants,1.0,0,C,1
5143041,F,0,0,0,2,5,4,1,5,9,5,1,1,0,0,Accountants,1.0,0,X,1
5143042,F,0,0,0,2,5,4,1,5,9,5,1,1,0,0,Accountants,1.0,0,X,1
5143043,F,0,0,0,2,5,4,1,5,9,5,1,1,0,0,Accountants,1.0,0,0,1
5143045,M,1,0,2,9,5,2,3,5,4,3,1,1,0,0,Drivers,4.0,0,C,1
5143046,M,1,0,2,9,5,2,3,5,4,3,1,1,0,0,Drivers,4.0,-1,C,0
5143047,M,1,0,2,9,5,2,3,5,4,3,1,1,0,0,Drivers,4.0,0,C,1
5143048,M,1,0,2,9,5,2,3,5,4,3,1,1,0,0,Drivers,4.0,0,C,1
5143049,M,1,0,2,9,5,2,3,5,4,3,1,1,0,0,Drivers,4.0,0,C,1
5143050,M,1,0,2,9,5,2,3,5,4,3,1,1,0,0,Drivers,4.0,0,C,1
5143051,M,0,0,0,5,3,2,3,5,6,4,1,1,1,0,Laborers,2.0,0,C,1
5143052,M,0,0,0,5,3,2,3,5,6,4,1,1,1,0,Laborers,2.0,0,C,1
5143053,M,0,0,0,5,3,2,3,5,6,4,1,1,1,0,Laborers,2.0,-17,C,1
5143054,M,0,0,0,5,3,2,3,5,6,4,1,1,1,0,Laborers,2.0,0,C,1
5143055,M,0,0,0,5,3,2,3,5,6,4,1,1,1,0,Laborers,2.0,-1,C,1
5143056,M,0,0,0,5,3,2,3,5,6,4,1,1,1,0,Laborers,2.0,0,C,1
5143057,M,0,0,0,5,3,2,3,5,6,4,1,1,1,0,Laborers,2.0,0,C,1
5143058,F,0,0,0,2,5,2,3,0,9,7,1,1,1,0,Core staff,2.0,0,0,1
5143059,F,0,0,0,2,5,2,3,0,9,7,1,1,1,0,Core staff,2.0,-1,X,1
5143060,F,0,0,0,2,5,2,3,0,9,7,1,1,1,0,Core staff,2.0,-22,X,1
5143061,F,0,0,0,2,5,2,3,0,9,7,1,1,1,0,Core staff,2.0,0,0,1
5143062,F,0,0,0,2,5,2,3,0,9,7,1,1,1,0,Core staff,2.0,-25,C,0
5143063,F,0,0,0,2,5,2,3,0,9,7,1,1,1,0,Core staff,2.0,-50,C,0
5143064,F,1,0,1,4,5,4,3,5,9,7,1,0,0,0,Sales staff,3.0,-30,C,1
5143065,F,1,0,1,4,5,4,3,5,9,7,1,0,0,0,Sales staff,3.0,0,X,1
5143066,F,1,0,1,4,5,4,3,5,9,7,1,0,0,0,Sales staff,3.0,0,X,1
5143067,F,1,0,1,4,5,4,3,5,9,7,1,0,0,0,Sales staff,3.0,-14,X,1
5143068,F,1,0,1,4,5,4,3,5,9,7,1,0,0,0,Sales staff,3.0,0,X,1
5143069,F,1,0,1,4,5,4,3,5,9,7,1,0,0,0,Sales staff,3.0,0,X,1
5143070,F,1,0,1,4,5,4,3,5,9,7,1,0,0,0,Sales staff,3.0,0,X,1
5143071,F,1,0,1,4,5,4,3,5,9,7,1,0,0,0,Sales staff,3.0,-7,C,1
5143072,F,1,0,1,4,5,4,3,5,9,7,1,0,0,0,Sales staff,3.0,0,X,1
5143073,F,1,0,1,4,5,4,3,5,9,7,1,0,0,0,Sales staff,3.0,0,X,1
5143074,F,1,0,1,4,5,4,3,5,9,7,1,0,0,0,Sales staff,3.0,0,X,1
5143075,F,1,0,1,4,5,4,3,5,9,7,1,0,0,0,Sales staff,3.0,0,X,1
5143076,M,0,0,0,0,5,2,3,5,5,7,1,1,1,0,Drivers,2.0,-1,X,1
5143077,M,0,0,0,0,5,2,3,5,5,7,1,1,1,0,Drivers,2.0,0,0,1
5143078,M,0,0,0,0,5,2,3,5,5,7,1,1,1,0,Drivers,2.0,0,0,1
5143079,F,1,0,0,7,3,2,3,5,6,7,1,0,0,0,Sales staff,2.0,0,0,1
5143080,F,1,0,0,7,3,2,3,5,6,7,1,0,0,0,Sales staff,2.0,-38,X,1
5143081,F,1,0,0,7,3,2,3,5,6,7,1,0,0,0,Sales staff,2.0,0,0,1
5143084,F,1,0,0,7,3,2,3,5,6,7,1,0,0,0,Sales staff,2.0,0,0,1
5143085,F,1,0,0,7,3,2,3,5,6,7,1,0,0,0,Sales staff,2.0,0,0,1
5143086,F,0,0,0,2,5,2,3,5,1,0,1,1,0,0,UNKOWN,2.0,-44,X,1
5143088,F,0,0,0,2,5,2,3,5,1,0,1,1,0,0,UNKOWN,2.0,0,C,0
5143089,F,0,0,0,2,5,2,3,5,1,0,1,1,0,0,UNKOWN,2.0,-35,X,1
5143090,F,0,0,0,2,5,2,3,5,1,0,1,1,0,0,UNKOWN,2.0,0,X,1
5143091,F,0,0,0,7,5,2,3,5,3,6,1,1,1,0,Accountants,2.0,0,0,1
5143092,M,1,0,0,5,5,4,3,0,7,0,1,0,0,0,UNKOWN,2.0,-6,X,1
5143093,M,1,0,0,5,5,4,3,0,7,0,1,0,0,0,UNKOWN,2.0,-38,X,1
5143094,M,1,0,0,5,5,4,3,0,7,0,1,0,0,0,UNKOWN,2.0,-5,X,1
5143095,M,1,0,0,5,5,4,3,0,7,0,1,0,0,0,UNKOWN,2.0,-21,X,1
5143096,M,1,0,0,5,5,4,3,0,7,0,1,0,0,0,UNKOWN,2.0,-17,X,1
5143099,M,1,0,0,5,5,4,3,0,7,0,1,0,0,0,UNKOWN,2.0,0,0,1
5143100,F,0,0,2,0,5,2,3,0,8,7,1,1,0,0,Laborers,4.0,0,0,1
5143101,F,0,0,0,1,5,2,3,5,9,8,1,1,0,0,Laborers,2.0,0,C,1
5143102,F,0,0,0,1,5,2,3,5,9,8,1,1,0,0,Laborers,2.0,0,C,1
5143103,M,0,0,1,2,3,1,3,5,2,8,1,0,1,0,UNKOWN,3.0,0,X,1
5143105,M,1,0,0,2,5,2,3,5,9,3,1,1,1,0,Waiters/barmen staff,2.0,0,C,1
5143106,M,1,0,0,2,5,2,3,5,9,3,1,1,1,0,Waiters/barmen staff,2.0,0,C,1
5143107,M,1,0,0,2,5,2,3,5,9,3,1,1,1,0,Waiters/barmen staff,2.0,0,C,1
5143108,M,1,0,0,2,5,2,3,5,9,3,1,1,1,0,Waiters/barmen staff,2.0,0,C,1
5143109,M,1,0,0,2,5,2,3,5,9,3,1,1,1,0,Waiters/barmen staff,2.0,-4,C,1
5143110,M,1,0,0,2,5,2,3,5,9,3,1,1,1,0,Waiters/barmen staff,2.0,0,C,1
5143111,M,1,0,0,2,5,2,3,5,9,3,1,1,1,0,Waiters/barmen staff,2.0,0,X,1
5143113,F,0,0,0,6,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,-17,X,1
5143114,F,0,0,0,6,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,0,1
5143115,F,0,0,0,6,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,-13,X,1
5143116,F,0,0,0,6,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,-9,X,1
5143117,F,0,0,0,6,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,X,1
5143118,F,0,0,2,1,3,2,3,5,5,4,1,1,0,0,UNKOWN,4.0,-16,C,1
5143119,F,0,0,2,1,3,2,3,5,5,4,1,1,0,0,UNKOWN,4.0,0,C,1
5143120,F,0,0,2,1,3,2,3,5,5,4,1,1,0,0,UNKOWN,4.0,0,0,1
5143121,F,0,0,2,1,3,2,3,5,5,4,1,1,0,0,UNKOWN,4.0,0,C,1
5143122,F,0,0,2,1,3,2,3,5,5,4,1,1,0,0,UNKOWN,4.0,0,C,1
5143123,F,1,0,0,1,5,2,3,5,6,3,1,0,0,0,Sales staff,2.0,0,C,1
5143124,F,1,0,0,1,5,2,3,5,6,3,1,0,0,0,Sales staff,2.0,0,0,1
5143125,F,1,0,0,1,5,2,3,5,6,3,1,0,0,0,Sales staff,2.0,-3,C,1
5143126,F,1,0,0,1,5,2,3,5,6,3,1,0,0,0,Sales staff,2.0,-15,C,1
5143127,F,1,0,0,1,5,2,3,5,6,3,1,0,0,0,Sales staff,2.0,0,C,1
5143128,F,1,0,0,1,5,2,3,5,6,3,1,0,0,0,Sales staff,2.0,0,C,1
5143129,M,0,0,0,2,5,2,3,5,9,8,1,1,0,0,Laborers,2.0,0,C,0
5143132,F,0,0,0,2,5,4,1,5,6,7,1,1,0,0,Cooking staff,1.0,0,C,1
5143135,F,0,0,0,2,5,4,1,5,6,7,1,1,0,0,Cooking staff,1.0,0,C,1
5143136,F,0,0,0,5,5,2,1,0,9,5,1,0,0,0,Sales staff,1.0,0,C,1
5143137,M,0,0,0,1,3,2,3,5,2,0,1,1,0,0,Drivers,2.0,0,C,0
5143138,M,0,0,0,1,3,2,3,5,2,0,1,1,0,0,Drivers,2.0,0,C,0
5143139,M,0,0,0,1,3,2,3,5,2,0,1,1,0,0,Drivers,2.0,-10,C,0
5143140,M,0,0,0,1,3,2,3,5,2,0,1,1,0,0,Drivers,2.0,0,0,1
5143141,M,0,0,0,1,3,2,3,5,2,0,1,1,0,0,Drivers,2.0,0,0,1
5143144,M,1,0,0,9,3,3,1,5,9,5,1,1,0,0,UNKOWN,1.0,-24,X,1
5143145,M,1,0,0,9,3,3,1,5,9,5,1,1,0,0,UNKOWN,1.0,0,C,1
5143146,M,1,0,0,9,3,3,1,5,9,5,1,1,0,0,UNKOWN,1.0,-21,X,0
5143147,M,1,0,0,9,3,3,1,5,9,5,1,1,0,0,UNKOWN,1.0,0,C,1
5143148,M,1,0,0,9,3,3,1,5,9,5,1,1,0,0,UNKOWN,1.0,0,C,1
5143149,M,1,0,0,9,3,3,1,5,9,5,1,1,0,0,UNKOWN,1.0,0,C,1
5143152,F,0,0,0,0,5,2,3,5,9,4,1,0,0,0,Laborers,2.0,0,X,1
5143153,F,0,0,0,0,5,2,3,5,9,4,1,0,0,0,Laborers,2.0,0,X,1
5143154,F,0,0,0,0,5,2,3,5,9,4,1,0,0,0,Laborers,2.0,0,X,1
5143155,F,0,0,0,0,5,2,3,5,9,4,1,0,0,0,Laborers,2.0,0,X,1
5143156,F,1,0,0,9,5,4,1,5,2,7,1,1,1,1,Managers,1.0,0,0,1
5143157,F,1,0,0,9,5,4,1,5,2,7,1,1,1,1,Managers,1.0,-32,0,1
5143158,F,1,0,0,9,5,4,1,5,2,7,1,1,1,1,Managers,1.0,-2,C,1
5143159,F,1,0,0,9,5,4,1,5,2,7,1,1,1,1,Managers,1.0,0,0,1
5143160,F,1,0,0,9,5,4,1,5,2,7,1,1,1,1,Managers,1.0,0,0,1
5143161,F,1,0,0,9,5,4,1,5,2,7,1,1,1,1,Managers,1.0,-13,0,1
5143162,F,1,0,0,9,5,4,1,5,2,7,1,1,1,1,Managers,1.0,0,C,1
5143163,F,0,0,2,5,3,2,3,5,6,5,1,1,0,0,Accountants,4.0,-9,X,1
5143164,F,0,0,2,5,3,2,3,5,6,5,1,1,0,0,Accountants,4.0,0,C,0
5143165,F,0,0,2,5,3,2,3,5,6,5,1,1,0,0,Accountants,4.0,0,0,1
5143166,F,0,0,2,5,3,2,3,5,6,5,1,1,0,0,Accountants,4.0,0,0,1
5143167,M,1,0,0,7,3,2,1,5,3,3,1,0,0,0,Managers,1.0,0,C,1
5143168,M,1,0,0,7,3,2,1,5,3,3,1,0,0,0,Managers,1.0,0,C,1
5143169,M,1,0,0,7,3,2,1,5,3,3,1,0,0,0,Managers,1.0,0,C,1
5143172,M,1,0,0,7,3,2,1,5,3,3,1,0,0,0,Managers,1.0,0,C,1
5143173,M,1,0,0,7,3,2,1,5,3,3,1,0,0,0,Managers,1.0,0,C,1
5143174,M,1,0,0,7,3,2,1,5,3,3,1,0,0,0,Managers,1.0,0,C,1
5143175,M,1,0,0,7,3,2,1,5,3,3,1,0,0,0,Managers,1.0,-33,C,1
5143176,M,1,0,0,7,3,2,1,5,3,3,1,0,0,0,Managers,1.0,-4,C,1
5143177,M,1,0,0,7,3,2,1,5,3,3,1,0,0,0,Managers,1.0,-19,C,1
5143179,M,1,0,0,7,3,2,1,5,3,3,1,0,0,0,Managers,1.0,0,C,0
5143180,M,1,0,0,7,3,2,1,5,3,3,1,0,0,0,Managers,1.0,0,C,1
5143181,M,1,0,0,7,3,2,1,5,3,3,1,0,0,0,Managers,1.0,0,C,1
5143182,M,1,0,0,7,3,2,1,5,3,3,1,0,0,0,Managers,1.0,0,C,1
5143183,M,1,0,0,7,3,2,1,5,3,3,1,0,0,0,Managers,1.0,0,C,1
5143184,F,0,1,1,4,3,2,3,5,7,4,1,0,1,0,Core staff,3.0,0,C,0
5143185,F,0,1,1,4,3,2,3,5,7,4,1,0,1,0,Core staff,3.0,0,C,0
5143187,F,0,1,1,4,3,2,3,5,7,4,1,0,1,0,Core staff,3.0,0,C,1
5143188,F,0,1,1,4,3,2,3,5,7,4,1,0,1,0,Core staff,3.0,0,0,1
5143189,F,0,1,1,4,3,2,3,5,7,4,1,0,1,0,Core staff,3.0,0,0,1
5143190,M,1,0,0,6,5,2,3,5,7,2,1,1,0,0,UNKOWN,2.0,0,C,1
5143191,M,1,0,0,6,5,2,3,5,7,2,1,1,0,0,UNKOWN,2.0,-17,X,1
5143194,M,1,0,0,6,5,2,3,5,7,2,1,1,0,0,UNKOWN,2.0,0,C,1
5143199,M,1,0,0,6,5,2,3,5,7,2,1,1,0,0,UNKOWN,2.0,-36,C,1
5143200,M,1,0,0,6,5,2,3,5,7,2,1,1,0,0,UNKOWN,2.0,-27,X,1
5143201,M,1,0,0,6,5,2,3,5,7,2,1,1,0,0,UNKOWN,2.0,0,0,1
5143202,M,1,0,0,6,5,2,3,5,7,2,1,1,0,0,UNKOWN,2.0,0,0,1
5143203,F,0,1,1,4,3,2,3,5,9,4,1,0,0,0,Core staff,3.0,0,0,1
5143204,M,0,1,1,5,5,2,3,5,8,7,1,0,0,0,Drivers,3.0,-37,X,1
5143206,F,0,1,1,5,5,2,3,5,5,0,1,0,0,0,Secretaries,3.0,0,X,1
5143207,F,0,1,1,5,5,2,3,5,5,0,1,0,0,0,Secretaries,3.0,-27,X,1
5143208,F,0,1,1,5,5,2,3,5,5,0,1,0,0,0,Secretaries,3.0,-27,X,1
5143210,F,1,1,2,4,5,4,3,5,8,5,1,0,0,0,Core staff,4.0,0,C,1
5143211,F,1,1,2,4,5,4,3,5,8,5,1,0,0,0,Core staff,4.0,0,0,1
5143212,F,1,1,2,4,5,4,3,5,8,5,1,0,0,0,Core staff,4.0,0,0,1
5143213,F,1,1,2,4,5,4,3,5,8,5,1,0,0,0,Core staff,4.0,0,C,0
5143214,F,1,1,2,4,5,4,3,5,8,5,1,0,0,0,Core staff,4.0,0,C,1
5143215,F,0,1,1,7,5,2,3,5,3,7,1,0,1,0,Security staff,3.0,-31,X,1
5143216,F,0,1,1,7,5,2,3,5,3,7,1,0,1,0,Security staff,3.0,0,0,1
5143218,F,0,1,1,7,5,2,3,5,3,7,1,0,1,0,Security staff,3.0,-46,X,1
5143219,F,0,1,0,0,3,1,1,5,0,8,1,0,0,0,UNKOWN,1.0,-3,C,1
5143220,F,0,1,0,0,3,1,1,5,0,8,1,0,0,0,UNKOWN,1.0,-1,C,1
5143222,F,0,1,0,0,3,1,1,5,0,8,1,0,0,0,UNKOWN,1.0,-4,C,1
5143223,F,0,1,0,0,3,1,1,5,0,8,1,0,0,0,UNKOWN,1.0,-26,X,1
5143224,F,0,1,0,0,3,1,1,5,0,8,1,0,0,0,UNKOWN,1.0,0,0,1
5143225,F,0,1,0,0,3,1,1,5,0,8,1,0,0,0,UNKOWN,1.0,-44,X,1
5143226,F,0,1,0,0,3,1,1,5,0,8,1,0,0,0,UNKOWN,1.0,-28,X,1
5143227,F,0,1,0,0,3,1,1,5,0,8,1,0,0,0,UNKOWN,1.0,-21,X,1
5143228,F,0,1,0,0,3,1,1,5,0,8,1,0,0,0,UNKOWN,1.0,-10,X,1
5143229,F,0,1,0,0,3,1,1,5,0,8,1,0,0,0,UNKOWN,1.0,-8,X,1
5143230,F,0,1,0,0,3,1,1,5,0,8,1,0,0,0,UNKOWN,1.0,0,0,1
5143231,F,1,1,1,9,3,4,1,5,9,3,1,0,0,0,Managers,2.0,-7,C,0
5143232,F,1,1,1,9,3,4,1,5,9,3,1,0,0,0,Managers,2.0,-11,C,1
5143233,F,1,1,1,9,3,4,1,5,9,3,1,0,0,0,Managers,2.0,0,0,1
5143234,F,1,1,1,9,3,4,1,5,9,3,1,0,0,0,Managers,2.0,0,0,1
5143235,F,1,1,1,9,3,4,1,5,9,3,1,0,0,0,Managers,2.0,0,0,1
5143236,F,1,1,1,9,3,4,1,5,9,3,1,0,0,0,Managers,2.0,0,0,1
5143237,F,1,1,1,9,3,4,1,5,9,3,1,0,0,0,Managers,2.0,0,C,1
5143238,F,1,1,1,9,3,4,1,5,9,3,1,0,0,0,Managers,2.0,-26,0,1
5143239,M,1,1,0,5,3,4,3,0,9,6,1,0,0,0,Sales staff,2.0,0,0,1
5143240,M,1,1,0,5,3,4,3,0,9,6,1,0,0,0,Sales staff,2.0,0,0,1
5143242,F,0,0,0,2,5,4,2,0,2,4,1,1,0,0,IT staff,1.0,-20,C,1
5143243,F,0,0,0,2,5,4,2,0,2,4,1,1,0,0,IT staff,1.0,0,C,1
5143244,F,0,0,0,2,5,4,2,0,2,4,1,1,0,0,IT staff,1.0,-18,C,1
5143245,F,0,0,0,2,5,4,2,0,2,4,1,1,0,0,IT staff,1.0,0,0,1
5143246,F,0,0,0,2,5,4,2,0,2,4,1,1,0,0,IT staff,1.0,0,0,1
5143247,F,0,0,2,1,3,2,3,5,6,5,1,1,1,0,Core staff,4.0,0,C,0
5143248,F,0,0,2,1,3,2,3,5,6,5,1,1,1,0,Core staff,4.0,0,C,0
5143249,F,0,0,2,1,3,2,3,5,6,5,1,1,1,0,Core staff,4.0,-4,C,0
5143250,F,0,0,2,1,3,2,3,5,6,5,1,1,1,0,Core staff,4.0,-2,C,0
5143251,F,0,0,2,1,3,2,3,5,6,5,1,1,1,0,Core staff,4.0,0,C,0
5143252,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,C,1
5143253,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,0,1
5143254,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,C,1
5143255,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,0,1
5143256,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,C,1
5143259,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,0,1
5143260,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,0,1
5143261,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,0,1
5143262,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,C,1
5143264,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,-8,C,1
5143265,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,-27,X,1
5143266,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,-9,0,1
5143267,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,-2,X,1
5143268,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,0,1
5143269,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,0,1
5143270,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,X,1
5143271,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,0,1
5143272,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,0,1
5143273,F,0,1,0,2,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5143274,M,1,1,0,9,5,2,3,5,3,6,1,0,0,0,Sales staff,2.0,0,0,1
5143275,M,1,1,0,9,5,2,3,5,3,6,1,0,0,0,Sales staff,2.0,0,X,1
5143276,M,1,1,0,9,5,2,3,5,3,6,1,0,0,0,Sales staff,2.0,0,X,1
5143278,M,1,1,0,9,5,2,3,5,3,6,1,0,0,0,Sales staff,2.0,0,X,1
5143279,M,1,1,0,9,5,2,3,5,3,6,1,0,0,0,Sales staff,2.0,0,X,1
5143280,M,1,1,0,9,5,2,3,5,3,6,1,0,0,0,Sales staff,2.0,-1,X,1
5143281,M,1,1,0,9,5,2,3,5,3,6,1,0,0,0,Sales staff,2.0,-24,X,1
5143282,M,1,1,0,9,5,2,3,5,3,6,1,0,0,0,Sales staff,2.0,0,X,1
5143283,F,0,1,0,2,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5143284,F,0,1,0,2,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,X,1
5143285,F,0,1,0,2,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,0,1
5143287,F,0,1,0,2,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5143292,F,0,1,0,2,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5143295,F,0,1,0,2,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,0
5143296,F,0,1,0,2,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5143297,F,0,1,0,2,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,X,1
5143298,F,0,1,0,2,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,0,1
5143300,F,0,1,0,7,3,4,1,2,9,5,1,0,0,0,Sales staff,1.0,0,0,1
5143303,F,0,1,0,9,3,2,1,5,4,1,1,0,0,0,Managers,1.0,0,C,1
5143304,F,0,1,0,9,3,2,1,5,4,1,1,0,0,0,Managers,1.0,-8,C,1
5143305,F,0,1,0,9,3,2,1,5,4,1,1,0,0,0,Managers,1.0,0,C,1
5143306,F,0,1,0,9,3,2,1,5,4,1,1,0,0,0,Managers,1.0,0,C,1
5143307,F,0,1,0,9,3,2,1,5,4,1,1,0,0,0,Managers,1.0,-12,C,1
5143308,F,0,1,0,9,3,2,1,5,4,1,1,0,0,0,Managers,1.0,0,X,1
5143309,F,0,1,0,9,3,2,1,5,4,1,1,0,0,0,Managers,1.0,0,C,1
5143310,M,0,1,0,2,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,-17,C,1
5143311,M,0,1,0,2,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,-15,C,1
5143312,M,0,1,0,2,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,0,C,1
5143313,M,0,1,0,2,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,-8,C,1
5143314,M,0,1,0,2,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,0,C,1
5143315,M,0,1,0,2,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,-5,C,1
5143316,M,0,1,0,2,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,0,C,1
5143317,F,0,0,1,0,3,2,3,5,8,4,1,0,0,0,Sales staff,3.0,0,X,1
5143318,F,0,0,1,0,3,2,3,5,8,4,1,0,0,0,Sales staff,3.0,-11,X,1
5143319,F,1,1,0,1,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,-10,X,1
5143320,F,1,1,0,1,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,-10,X,1
5143321,F,1,1,0,1,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,-21,X,1
