,Unnamed: 0,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,SAFE
43219,776237,5125763,M,1,0,1,2,3,2,1,5,7,4,1,0,1,0,Laborers,3.0,0,4,0
43220,774388,5105538,M,1,0,0,6,5,2,3,5,9,3,1,0,0,0,Drivers,2.0,0,2,0
43221,540608,5105187,M,0,1,0,8,3,4,1,5,8,7,1,0,0,1,Laborers,1.0,0,1,0
43222,252926,5050909,M,0,0,1,7,3,2,3,5,7,6,1,0,0,0,,3.0,0,1,0
43223,344721,5065675,F,0,0,0,2,5,2,1,5,8,1,1,0,0,0,,1.0,0,1,0
43224,770293,5036660,F,1,1,0,0,3,2,3,5,0,8,1,0,0,0,,2.0,0,4,0
43225,551473,5105813,F,0,0,0,6,3,2,3,5,2,8,1,0,1,0,,2.0,0,1,0
43226,75326,5023287,F,0,1,1,0,3,2,3,5,4,6,1,1,0,0,Cleaning staff,3.0,0,1,0
43227,475072,5092136,F,0,1,0,2,5,2,3,5,4,0,1,0,0,0,Cooking staff,2.0,-1,5,0
43228,774363,5105325,M,0,1,0,0,3,2,3,5,1,8,1,0,1,0,,2.0,0,3,0
43229,672636,5135346,M,0,1,0,1,3,4,3,5,2,7,1,0,0,0,Security staff,2.0,0,5,0
43230,777151,5145690,F,0,1,0,8,3,4,3,5,1,8,1,0,0,0,,2.0,0,5,0
43231,772922,5079168,M,1,0,0,6,5,2,3,0,6,5,1,0,0,0,Laborers,2.0,0,1,0
43232,606175,5116301,F,0,1,0,5,3,2,3,5,0,8,1,0,0,0,,2.0,0,5,0
43233,776237,5125763,M,1,0,1,2,3,2,1,5,7,4,1,0,1,0,Laborers,3.0,0,4,0
43234,18858,5009917,F,0,1,2,1,3,4,3,5,7,7,1,0,1,0,Accountants,4.0,0,1,0
43235,717044,5142905,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,,2.0,0,1,0
43236,691455,5137305,M,1,0,2,4,3,4,2,2,6,5,1,0,1,0,Managers,3.0,-13,1,0
43237,294211,5056016,F,0,1,0,4,3,2,3,5,1,8,1,0,0,0,,2.0,0,3,0
43238,390511,5068936,M,1,1,2,7,5,2,3,5,5,1,1,0,0,1,Security staff,4.0,-33,1,0
43239,776348,5126012,F,0,0,0,8,5,2,3,5,2,5,1,1,1,0,Waiters/barmen staff,2.0,0,1,0
43240,642986,5125313,M,0,1,3,4,5,2,3,5,6,2,1,0,0,0,Laborers,5.0,0,1,0
43241,43634,5021430,F,0,1,0,2,3,4,1,5,2,3,1,0,0,0,Sales staff,1.0,-1,5,0
43242,94487,5024461,F,0,0,1,3,3,2,3,4,1,8,1,0,0,0,,3.0,0,1,0
43243,774388,5105538,M,1,0,0,6,5,2,3,5,9,3,1,0,0,0,Drivers,2.0,0,2,0
43244,513795,5097154,F,0,1,0,2,3,2,3,5,0,8,1,0,1,0,,2.0,0,1,0
43245,219720,5045897,F,0,1,0,7,3,2,1,5,0,8,1,0,0,0,,1.0,0,1,0
43246,714092,5142769,F,1,0,4,6,5,3,3,5,7,1,1,0,0,0,Core staff,6.0,0,1,0
43247,533424,5100428,F,0,1,1,6,5,3,3,5,8,5,1,0,1,0,Sales staff,3.0,0,5,0
43248,769781,5025127,M,0,1,0,8,5,2,3,5,8,2,1,0,0,0,High skill tech staff,2.0,0,5,0
43249,193421,5041522,M,1,1,0,9,3,4,2,5,4,6,1,1,1,0,,1.0,0,5,0
43250,769808,5028580,M,0,0,0,9,3,4,3,5,2,6,1,0,0,0,Managers,2.0,0,5,0
43251,121886,5028770,F,0,0,0,2,5,4,3,5,7,4,1,0,1,0,Accountants,2.0,0,1,0
43252,776231,5125761,M,0,1,0,8,3,2,1,4,3,4,1,0,0,0,Cooking staff,1.0,0,5,0
43253,639689,5118644,F,0,0,1,1,5,2,3,5,9,7,1,1,0,0,Cooking staff,3.0,0,1,0
43254,626817,5117718,M,1,0,0,8,5,2,3,5,4,1,1,1,1,0,Drivers,2.0,0,1,0
43255,603290,5116117,F,0,0,1,5,5,3,3,0,9,3,1,0,0,0,,3.0,0,1,0
43256,776348,5126012,F,0,0,0,8,5,2,3,5,2,5,1,1,1,0,Waiters/barmen staff,2.0,0,1,0
43257,390504,5068935,M,1,1,2,7,5,2,3,5,5,1,1,0,0,1,Security staff,4.0,-33,1,0
43258,618058,5117032,M,1,0,0,0,5,2,1,5,8,5,1,1,1,0,Security staff,1.0,0,1,0
43259,776830,5142456,F,0,0,0,0,3,4,2,5,2,7,1,0,1,0,Core staff,1.0,0,5,0
43260,706721,5142361,M,1,1,1,1,5,2,3,5,4,6,1,1,1,0,Drivers,3.0,-1,5,0
43261,541878,5105260,M,0,1,0,5,5,3,1,5,9,7,1,0,0,1,Laborers,1.0,-45,1,0
43262,342757,5065518,F,1,0,1,6,5,4,3,1,9,2,1,0,0,0,Laborers,3.0,-31,5,0
43263,603290,5116117,F,0,0,1,5,5,3,3,0,9,3,1,0,0,0,,3.0,0,1,0
43264,149240,5078859,M,0,0,0,9,5,2,3,1,6,6,1,0,1,0,Drivers,2.0,0,1,0
43265,594602,5115604,F,0,1,0,6,5,2,3,5,5,2,1,0,0,0,Core staff,2.0,-14,5,0
43266,771876,5054649,M,1,1,1,2,5,4,3,5,2,0,1,0,0,0,Managers,3.0,0,1,0
43267,647084,5125608,F,0,0,0,6,5,2,2,5,4,2,1,1,1,1,High skill tech staff,1.0,0,1,0
43268,714092,5142769,F,1,0,4,6,5,3,3,5,7,1,1,0,0,0,Core staff,6.0,0,1,0
43269,541878,5105260,M,0,1,0,5,5,3,1,5,9,7,1,0,0,1,Laborers,1.0,-45,1,0
43270,394000,5069159,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-17,1,0
43271,102831,5024885,F,0,0,1,2,5,2,3,5,8,4,1,0,1,0,Sales staff,3.0,-8,1,0
43272,754810,5149411,F,0,0,1,2,3,2,3,0,6,5,1,0,0,0,Sales staff,3.0,0,1,0
43273,616407,5116911,M,1,1,0,1,5,2,3,5,3,0,1,1,1,0,Laborers,2.0,0,1,0
43274,394021,5069161,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-16,1,0
43275,776348,5126012,F,0,0,0,8,5,2,3,5,2,5,1,1,1,0,Waiters/barmen staff,2.0,0,1,0
43276,773178,5090166,F,0,1,1,9,3,2,1,5,5,6,1,0,0,0,Security staff,2.0,0,5,0
43277,772055,5058354,F,0,1,0,1,3,4,2,5,0,8,1,0,0,0,,1.0,0,3,0
43278,771422,5052661,F,0,1,0,1,5,2,3,5,9,7,1,0,0,1,IT staff,2.0,0,5,0
43279,774820,5113621,M,0,0,0,7,5,2,2,4,2,7,1,0,0,0,Security staff,1.0,0,5,0
43280,725867,5143374,F,0,0,0,1,3,2,3,5,0,8,1,0,0,0,,2.0,0,2,0
43281,318557,5061746,F,0,1,0,2,3,2,1,5,0,8,1,0,1,0,,1.0,0,1,0
43282,392963,5069080,F,0,1,1,6,3,4,3,5,6,2,1,0,0,1,Accountants,3.0,0,1,0
43283,432687,5089546,F,0,0,1,2,5,4,2,5,6,4,1,0,1,0,Core staff,2.0,0,1,0
43284,87706,5024039,F,0,0,0,2,5,2,3,5,5,6,1,0,0,0,Sales staff,2.0,0,1,0
43285,685561,5137003,M,1,0,0,3,5,2,3,5,3,0,1,1,1,0,Drivers,2.0,0,1,0
43286,151762,5079250,F,0,1,1,6,5,2,3,5,7,6,1,1,1,0,Core staff,3.0,0,1,0
43287,634517,5118313,F,1,0,1,1,5,2,3,5,9,7,1,1,0,0,Sales staff,3.0,0,1,0
43288,647084,5125608,F,0,0,0,6,5,2,2,5,4,2,1,1,1,1,High skill tech staff,1.0,0,1,0
43289,771403,5052659,F,0,1,0,1,5,2,3,5,9,7,1,0,0,1,IT staff,2.0,0,5,0
43290,729641,5143610,M,1,1,0,4,3,2,3,5,9,7,1,0,1,0,Sales staff,2.0,0,1,0
43291,318557,5061746,F,0,1,0,2,3,2,1,5,0,8,1,0,1,0,,1.0,0,1,0
43292,509729,5096832,M,1,0,0,8,3,2,1,5,4,8,1,0,0,0,Drivers,1.0,0,1,0
43293,473741,5092037,F,1,1,0,5,5,2,3,5,7,3,1,1,0,0,Accountants,2.0,0,1,0
43294,618058,5117032,M,1,0,0,0,5,2,1,5,8,5,1,1,1,0,Security staff,1.0,0,1,0
43295,777691,5150049,F,0,1,0,8,5,2,3,5,3,6,1,0,0,0,Sales staff,2.0,0,2,0
43296,771403,5052659,F,0,1,0,1,5,2,3,5,9,7,1,0,0,1,IT staff,2.0,0,5,0
43297,523826,5100104,M,0,0,1,2,5,2,3,5,8,8,1,1,0,0,Security staff,3.0,0,1,0
43298,570169,5113272,M,1,1,1,9,3,4,3,5,5,4,1,0,0,1,Managers,3.0,0,1,0
43299,44318,5021486,M,0,1,1,2,5,2,3,5,9,5,1,0,1,1,Laborers,3.0,0,1,0
43300,776830,5142456,F,0,0,0,0,3,4,2,5,2,7,1,0,1,0,Core staff,1.0,0,5,0
43301,772043,5058352,F,0,1,0,1,3,4,2,5,0,8,1,0,0,0,,1.0,0,5,0
43302,775262,5115611,F,0,1,0,6,5,2,1,5,5,2,1,0,0,0,Core staff,2.0,0,5,0
43303,613978,5116753,M,1,1,0,6,3,2,3,5,4,4,1,0,0,0,Drivers,2.0,0,1,0
43304,601770,5116035,M,1,1,0,2,5,4,1,5,5,6,1,1,0,0,Managers,1.0,0,5,0
43305,343038,5065548,F,0,1,0,4,5,2,3,4,3,5,1,0,1,0,,2.0,0,1,0
43306,109353,5025981,M,0,0,1,6,5,2,3,5,8,7,1,0,0,0,Managers,3.0,0,1,0
43307,330571,5062327,F,0,1,0,0,3,2,3,5,1,8,1,0,0,0,,2.0,0,1,0
43308,771342,5051132,F,0,0,0,9,3,4,1,5,9,8,1,0,0,0,Core staff,1.0,0,2,0
43309,709413,5142506,M,0,1,2,2,3,2,3,5,3,7,1,0,0,0,Security staff,4.0,0,1,0
43310,121886,5028770,F,0,0,0,2,5,4,3,5,7,4,1,0,1,0,Accountants,2.0,0,1,0
43311,535882,5104947,F,0,1,3,0,3,2,3,5,4,7,1,1,1,0,Sales staff,5.0,0,5,0
43312,771403,5052659,F,0,1,0,1,5,2,3,5,9,7,1,0,0,1,IT staff,2.0,0,5,0
43313,90820,5024213,F,1,1,0,9,3,4,3,5,4,8,1,0,1,0,,2.0,-35,5,0
43314,87706,5024039,F,0,0,0,2,5,2,3,5,5,6,1,0,0,0,Sales staff,2.0,0,1,0
43315,712063,5142667,F,0,0,0,0,5,2,1,5,5,7,1,0,0,0,Laborers,1.0,0,1,0
43316,394000,5069159,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-17,1,0
43317,606238,5116304,F,0,1,0,5,3,2,3,5,0,8,1,0,0,0,,2.0,0,5,0
43318,771342,5051132,F,0,0,0,9,3,4,1,5,9,8,1,0,0,0,Core staff,1.0,0,2,0
43319,394000,5069159,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-17,1,0
43320,661963,5126492,F,0,0,0,9,3,2,3,4,1,8,1,0,0,0,,2.0,0,1,0
43321,427593,5090958,F,0,0,0,0,5,2,1,5,2,5,1,1,0,0,Cleaning staff,1.0,0,1,0
43322,773619,5093286,M,0,1,0,4,5,2,3,5,3,5,1,0,0,0,Laborers,2.0,0,5,0
43323,677193,5135636,M,1,1,0,6,5,2,3,5,2,6,1,1,1,0,Laborers,2.0,0,5,0
43324,743515,5148742,M,0,1,0,1,5,2,1,5,9,6,1,0,0,0,Cooking staff,1.0,0,1,0
43325,750790,5149192,M,1,0,1,9,5,4,3,5,9,7,1,0,1,1,Core staff,3.0,-43,5,0
43326,506373,5096632,F,0,0,0,4,3,4,3,0,9,5,1,0,1,0,,2.0,0,1,0
43327,50796,5021849,F,0,1,1,2,5,2,3,0,9,7,1,0,0,0,,3.0,0,1,0
43328,401583,5078804,F,0,1,0,8,5,2,3,5,2,2,1,0,0,0,High skill tech staff,2.0,0,5,0
43329,234044,5047809,F,1,0,0,1,5,4,3,5,6,3,1,1,1,0,Sales staff,2.0,0,1,0
43330,109353,5025981,M,0,0,1,6,5,2,3,5,8,7,1,0,0,0,Managers,3.0,0,1,0
43331,346862,5065817,F,0,1,1,0,3,2,3,5,9,7,1,1,0,0,Core staff,3.0,0,1,0
43332,481669,5093283,M,1,0,0,7,3,2,2,5,5,4,1,0,0,0,Drivers,1.0,0,1,0
43333,344721,5065675,F,0,0,0,2,5,2,1,5,8,1,1,0,0,0,,1.0,0,1,0
43334,391450,5068998,F,1,1,1,8,5,4,3,5,4,1,1,1,1,0,Managers,3.0,0,1,0
43335,689382,5137203,M,0,0,0,0,5,2,1,0,9,8,1,1,0,0,Drivers,1.0,0,4,0
43336,343038,5065548,F,0,1,0,4,5,2,3,4,3,5,1,0,1,0,,2.0,0,1,0
43337,535882,5104947,F,0,1,3,0,3,2,3,5,4,7,1,1,1,0,Sales staff,5.0,0,5,0
43338,392963,5069080,F,0,1,1,6,3,4,3,5,6,2,1,0,0,1,Accountants,3.0,0,1,0
43339,772055,5058354,F,0,1,0,1,3,4,2,5,0,8,1,0,0,0,,1.0,0,3,0
43340,774363,5105325,M,0,1,0,0,3,2,3,5,1,8,1,0,1,0,,2.0,0,3,0
43341,60541,5022419,F,1,1,1,4,5,4,3,0,8,7,1,0,0,1,High skill tech staff,3.0,0,1,0
43342,624181,5117458,M,0,1,0,2,5,2,3,5,6,2,1,1,1,0,Laborers,2.0,0,1,0
43343,53031,5021975,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,0,1,0
43344,580517,5113935,F,1,0,0,0,5,2,3,5,3,0,1,1,1,0,,2.0,0,1,0
43345,777151,5145690,F,0,1,0,8,3,4,3,5,1,8,1,0,0,0,,2.0,0,5,0
43346,394000,5069159,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-17,1,0
43347,401620,5078805,F,0,1,0,8,5,2,3,5,2,2,1,0,0,0,High skill tech staff,2.0,0,5,0
43348,672636,5135346,M,0,1,0,1,3,4,3,5,2,7,1,0,0,0,Security staff,2.0,0,5,0
43349,218869,5045845,F,1,1,2,8,3,4,3,0,7,5,1,0,0,0,Managers,4.0,-4,1,0
43350,774380,5105536,M,1,0,0,6,5,2,3,5,9,3,1,0,0,0,Drivers,2.0,0,2,0
43351,475072,5092136,F,0,1,0,2,5,2,3,5,4,0,1,0,0,0,Cooking staff,2.0,-1,5,0
43352,769984,5033453,F,0,0,0,2,5,4,1,5,8,3,1,0,0,0,Laborers,1.0,0,5,0
43353,219720,5045897,F,0,1,0,7,3,2,1,5,0,8,1,0,0,0,,1.0,0,1,0
43354,369102,5067633,F,0,1,0,0,3,2,3,5,1,8,1,0,0,0,,2.0,0,1,0
43355,771403,5052659,F,0,1,0,1,5,2,3,5,9,7,1,0,0,1,IT staff,2.0,0,5,0
43356,122162,5028803,F,0,0,2,1,5,2,3,5,4,5,1,0,0,0,Laborers,4.0,0,1,0
43357,253488,5050957,M,0,0,0,5,3,4,1,5,9,8,1,0,0,0,Core staff,1.0,0,1,0
43358,772043,5058352,F,0,1,0,1,3,4,2,5,0,8,1,0,0,0,,1.0,0,5,0
43359,432687,5089546,F,0,0,1,2,5,4,2,5,6,4,1,0,1,0,Core staff,2.0,0,1,0
43360,369102,5067633,F,0,1,0,0,3,2,3,5,1,8,1,0,0,0,,2.0,0,1,0
43361,772055,5058354,F,0,1,0,1,3,4,2,5,0,8,1,0,0,0,,1.0,0,3,0
43362,774693,5106077,F,0,1,0,2,3,2,3,5,2,0,1,0,0,0,Medicine staff,2.0,0,5,0
43363,74012,5023199,M,0,1,0,0,3,2,3,5,0,8,1,0,0,0,,2.0,-10,1,0
43364,768524,5009749,F,1,0,0,8,3,4,3,5,6,7,1,1,1,0,,2.0,0,5,0
43365,366920,5067524,F,0,1,0,9,5,2,3,5,3,0,1,0,0,1,,2.0,0,1,0
43366,326657,5062163,F,0,1,0,2,3,2,2,5,0,8,1,0,0,0,,1.0,0,1,0
43367,390497,5068934,M,1,1,2,7,5,2,3,5,5,1,1,0,0,1,Security staff,4.0,-33,1,0
43368,202788,5042064,F,1,0,2,8,5,4,3,5,4,0,1,1,1,0,,4.0,-35,5,0
43369,533424,5100428,F,0,1,1,6,5,3,3,5,8,5,1,0,1,0,Sales staff,3.0,0,5,0
43370,506373,5096632,F,0,0,0,4,3,4,3,0,9,5,1,0,1,0,,2.0,0,1,0
43371,394021,5069161,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-16,1,0
43372,691455,5137305,M,1,0,2,4,3,4,2,2,6,5,1,0,1,0,Managers,3.0,-13,1,0
43373,556428,5106101,M,1,1,2,6,5,2,3,5,9,2,1,0,0,0,,4.0,0,1,0
43374,564874,5112852,F,0,1,0,5,3,2,3,5,2,0,1,0,0,0,Laborers,2.0,0,1,0
43375,706839,5142363,M,1,1,1,1,5,2,3,5,4,6,1,1,1,0,Drivers,3.0,0,1,0
43376,534885,5104892,F,0,1,0,8,3,3,3,5,3,3,1,0,0,0,Realty agents,2.0,0,1,0
43377,87706,5024039,F,0,0,0,2,5,2,3,5,5,6,1,0,0,0,Sales staff,2.0,0,1,0
43378,541247,5105224,F,1,1,1,2,5,2,3,5,5,4,1,0,0,0,Sales staff,3.0,0,1,0
43379,717044,5142905,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,,2.0,0,1,0
43380,606238,5116304,F,0,1,0,5,3,2,3,5,0,8,1,0,0,0,,2.0,0,5,0
43381,601803,5116036,M,1,1,0,2,5,4,1,5,5,6,1,1,0,0,Managers,1.0,0,5,0
43382,10063,5009415,F,0,0,0,0,5,2,1,5,2,7,1,1,1,0,Core staff,1.0,0,1,0
43383,776209,5125716,F,1,1,0,2,5,1,3,5,4,6,1,0,1,0,High skill tech staff,2.0,0,5,0
43384,690192,5137241,F,0,0,0,0,5,2,3,5,3,2,1,1,1,0,Secretaries,2.0,-24,5,0
43385,157948,5036459,F,1,0,0,4,5,2,3,5,7,5,1,1,0,0,Laborers,2.0,0,1,0
43386,312507,5061467,M,1,1,0,0,5,2,3,5,8,4,1,1,1,0,Laborers,2.0,0,1,0
43387,393973,5069149,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-23,1,0
43388,398538,5069439,M,1,1,0,6,5,2,3,4,4,7,1,0,1,0,Sales staff,2.0,0,1,0
43389,146800,5033778,M,0,1,0,7,5,2,3,5,1,2,1,0,0,0,Medicine staff,2.0,-25,1,0
43390,184908,5038807,M,1,1,0,6,3,4,3,5,7,0,1,0,0,1,Laborers,2.0,0,5,0
43391,606238,5116304,F,0,1,0,5,3,2,3,5,0,8,1,0,0,0,,2.0,0,5,0
43392,774851,5113622,M,0,0,0,7,5,2,2,4,2,7,1,0,0,0,Security staff,1.0,0,2,0
43393,47257,5021648,F,0,1,0,8,5,4,3,5,7,1,1,0,0,1,Managers,2.0,-21,1,0
43394,44318,5021486,M,0,1,1,2,5,2,3,5,9,5,1,0,1,1,Laborers,3.0,0,1,0
43395,776830,5142456,F,0,0,0,0,3,4,2,5,2,7,1,0,1,0,Core staff,1.0,0,5,0
43396,471532,5091902,F,1,1,0,7,5,2,2,5,2,5,1,0,0,0,Cleaning staff,1.0,0,1,0
43397,589322,5114534,F,0,1,0,2,5,3,3,5,3,4,1,0,0,0,,2.0,-7,1,0
43398,776830,5142456,F,0,0,0,0,3,4,2,5,2,7,1,0,1,0,Core staff,1.0,0,5,0
43399,771342,5051132,F,0,0,0,9,3,4,1,5,9,8,1,0,0,0,Core staff,1.0,0,2,0
43400,769808,5028580,M,0,0,0,9,3,4,3,5,2,6,1,0,0,0,Managers,2.0,0,5,0
43401,390525,5068940,M,1,1,2,7,5,2,3,5,5,1,1,0,0,1,Security staff,4.0,0,1,0
43402,18858,5009917,F,0,1,2,1,3,4,3,5,7,7,1,0,1,0,Accountants,4.0,0,1,0
43403,775262,5115611,F,0,1,0,6,5,2,1,5,5,2,1,0,0,0,Core staff,2.0,0,5,0
43404,624181,5117458,M,0,1,0,2,5,2,3,5,6,2,1,1,1,0,Laborers,2.0,0,1,0
43405,294211,5056016,F,0,1,0,4,3,2,3,5,1,8,1,0,0,0,,2.0,0,3,0
43406,613978,5116753,M,1,1,0,6,3,2,3,5,4,4,1,0,0,0,Drivers,2.0,0,1,0
43407,142198,5033514,F,1,0,1,2,5,2,3,5,4,7,1,1,0,0,Sales staff,3.0,0,5,0
43408,601803,5116036,M,1,1,0,2,5,4,1,5,5,6,1,1,0,0,Managers,1.0,0,5,0
43409,777151,5145690,F,0,1,0,8,3,4,3,5,1,8,1,0,0,0,,2.0,0,5,0
43410,769781,5025127,M,0,1,0,8,5,2,3,5,8,2,1,0,0,0,High skill tech staff,2.0,0,5,0
43411,776237,5125763,M,1,0,1,2,3,2,1,5,7,4,1,0,1,0,Laborers,3.0,0,4,0
43412,768804,5010869,M,1,1,1,9,3,2,1,5,3,6,1,0,1,1,Core staff,1.0,0,5,0
43413,774791,5111145,M,0,0,0,2,5,2,3,0,5,4,1,0,0,0,Laborers,2.0,0,2,0
43414,258814,5052651,F,0,1,0,1,5,2,3,5,9,7,1,0,0,1,IT staff,2.0,0,1,0
43415,390822,5068959,F,1,1,0,8,3,4,3,5,0,0,1,0,1,0,,2.0,0,1,0
43416,774820,5113621,M,0,0,0,7,5,2,2,4,2,7,1,0,0,0,Security staff,1.0,0,5,0
43417,525007,5118626,F,0,0,1,5,3,3,3,5,5,0,1,1,1,0,High skill tech staff,3.0,0,1,0
43418,577911,5113758,F,0,1,1,1,3,2,3,5,8,4,1,1,1,0,Sales staff,3.0,-6,1,0
43419,392963,5069080,F,0,1,1,6,3,4,3,5,6,2,1,0,0,1,Accountants,3.0,0,1,0
43420,540836,5105196,M,0,1,0,8,3,4,1,5,8,7,1,0,0,1,Laborers,1.0,0,4,0
43421,47257,5021648,F,0,1,0,8,5,4,3,5,7,1,1,0,0,1,Managers,2.0,-21,1,0
43422,771403,5052659,F,0,1,0,1,5,2,3,5,9,7,1,0,0,1,IT staff,2.0,0,5,0
43423,366920,5067524,F,0,1,0,9,5,2,3,5,3,0,1,0,0,1,,2.0,0,1,0
43424,369102,5067633,F,0,1,0,0,3,2,3,5,1,8,1,0,0,0,,2.0,0,1,0
43425,1125,5008878,F,0,1,2,2,3,4,3,5,7,4,1,0,0,1,Managers,4.0,-32,1,0
43426,109353,5025981,M,0,0,1,6,5,2,3,5,8,7,1,0,0,0,Managers,3.0,0,1,0
43427,534885,5104892,F,0,1,0,8,3,3,3,5,3,3,1,0,0,0,Realty agents,2.0,0,1,0
43428,202788,5042064,F,1,0,2,8,5,4,3,5,4,0,1,1,1,0,,4.0,-35,5,0
43429,770742,5046328,F,0,1,1,4,3,2,1,5,5,3,1,0,1,0,Low-skill Laborers,3.0,0,5,0
43430,53031,5021975,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,0,1,0
43431,606296,5116305,F,0,1,0,5,3,2,3,5,0,8,1,0,0,0,,2.0,0,5,0
43432,599699,5115939,F,0,1,0,0,5,2,3,5,9,7,1,1,1,0,Medicine staff,2.0,0,1,0
43433,416648,5088222,F,1,0,0,1,5,2,1,5,9,2,1,0,0,0,Medicine staff,1.0,0,1,0
43434,533424,5100428,F,0,1,1,6,5,3,3,5,8,5,1,0,1,0,Sales staff,3.0,0,5,0
43435,730718,5145721,F,0,1,0,7,3,2,2,5,4,8,1,0,0,0,,1.0,0,1,0
43436,744134,5148786,F,1,1,1,3,5,2,3,5,4,5,1,0,0,0,Sales staff,3.0,-29,1,0
43437,773178,5090166,F,0,1,1,9,3,2,1,5,5,6,1,0,0,0,Security staff,2.0,0,5,0
43438,634493,5118312,F,1,0,1,1,5,2,3,5,9,7,1,1,0,0,Sales staff,3.0,0,1,0
43439,126323,5029008,F,0,1,0,1,5,2,3,5,6,7,1,0,0,0,Laborers,2.0,0,1,0
43440,744125,5148785,F,1,1,1,3,5,2,3,5,4,5,1,0,0,0,Sales staff,3.0,-37,1,0
43441,44318,5021486,M,0,1,1,2,5,2,3,5,9,5,1,0,1,1,Laborers,3.0,0,1,0
43442,774505,5105652,M,1,1,0,6,5,4,3,5,3,2,1,0,0,0,Drivers,2.0,0,1,0
43443,601116,5115998,M,1,1,0,8,3,2,3,5,3,4,1,0,0,0,,2.0,0,1,0
43444,750790,5149192,M,1,0,1,9,5,4,3,5,9,7,1,0,1,1,Core staff,3.0,-43,5,0
43445,768524,5009749,F,1,0,0,8,3,4,3,5,6,7,1,1,1,0,,2.0,0,5,0
43446,694939,5137506,F,0,0,0,6,3,2,3,5,2,4,1,1,1,0,,2.0,0,1,0
43447,135091,5029505,F,0,1,0,8,3,2,3,5,0,8,1,0,1,0,,2.0,0,1,0
43448,114299,5028354,M,1,1,1,9,5,4,3,5,7,0,1,0,0,1,Managers,3.0,-23,1,0
43449,776348,5126012,F,0,0,0,8,5,2,3,5,2,5,1,1,1,0,Waiters/barmen staff,2.0,0,1,0
43450,401583,5078804,F,0,1,0,8,5,2,3,5,2,2,1,0,0,0,High skill tech staff,2.0,0,5,0
43451,768787,5010868,M,1,1,1,9,3,2,3,5,3,6,1,0,1,1,Core staff,3.0,0,5,0
43452,44318,5021486,M,0,1,1,2,5,2,3,5,9,5,1,0,1,1,Laborers,3.0,0,1,0
43453,100698,5024771,F,1,1,0,6,5,2,1,5,9,6,1,0,0,0,Sales staff,1.0,0,1,0
43454,481666,5093282,M,1,0,0,7,3,2,2,5,5,4,1,0,0,0,Drivers,1.0,0,1,0
43455,533152,5100411,F,1,1,0,2,5,2,3,5,6,1,1,1,0,0,Accountants,2.0,0,1,0
43456,427593,5090958,F,0,0,0,0,5,2,1,5,2,5,1,1,0,0,Cleaning staff,1.0,0,1,0
43457,296814,5056167,F,0,0,0,6,3,4,3,5,1,8,1,0,0,0,,2.0,0,1,0
43458,102831,5024885,F,0,0,1,2,5,2,3,5,8,4,1,0,1,0,Sales staff,3.0,-8,1,0
43459,606225,5116303,F,0,1,0,5,3,2,3,5,0,8,1,0,0,0,,2.0,0,1,0
43460,394000,5069159,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-17,1,0
43461,535882,5104947,F,0,1,3,0,3,2,3,5,4,7,1,1,1,0,Sales staff,5.0,0,5,0
43462,564000,5112806,M,1,1,1,8,5,2,3,5,4,1,1,0,1,0,Laborers,3.0,0,1,0
43463,253488,5050957,M,0,0,0,5,3,4,1,5,9,8,1,0,0,0,Core staff,1.0,0,1,0
43464,717044,5142905,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,,2.0,0,1,0
43465,533152,5100411,F,1,1,0,2,5,2,3,5,6,1,1,1,0,0,Accountants,2.0,0,1,0
43466,551473,5105813,F,0,0,0,6,3,2,3,5,2,8,1,0,1,0,,2.0,0,1,0
43467,677193,5135636,M,1,1,0,6,5,2,3,5,2,6,1,1,1,0,Laborers,2.0,0,5,0
43468,151585,5033909,F,0,1,2,4,5,2,3,5,7,6,1,1,1,0,Sales staff,4.0,0,1,0
43469,749691,5149119,F,0,1,0,9,5,4,2,5,2,0,1,0,1,0,Managers,1.0,0,1,0
43470,665446,5126692,F,0,0,0,8,5,2,2,4,9,2,1,0,0,0,Managers,1.0,0,1,0
